user_id,article_id,rating_scaled
455,75614,0.3895604820821196
226,66055,0.7778821001809072
980,65618,0.498227681772922
597,109184,0.6016814681756776
157,26712,0.48799198920022324
565,95991,0.47794203585631145
10,18995,0.9060136406273579
664,73414,0.7325167223422703
871,34988,0.6072745803170608
186,99488,0.5610489354020841
409,12909,0.2977570052968149
627,78963,0.7741945961256599
767,111657,0.6357478179410573
819,117314,0.5111733263891115
900,39012,0.50353068111796
237,72282,0.7270787662849493
482,50044,0.34723797556691427
143,12396,0.35473011767911433
983,53341,0.8058227146790914
112,82343,0.7812067845028788
565,13591,0.6997187702628406
353,38142,0.6308739728633775
852,51732,0.6491794323902135
756,55642,0.5346190769174847
510,14476,0.5318816257947933
447,13414,0.7190505578859093
581,118513,0.5275959416216224
562,74260,0.627656597507905
699,88039,0.6171703050186769
433,102979,0.5265404812727136
541,52261,0.6984219202101855
884,58710,0.5746703508500975
925,93844,0.6552118639774355
118,49981,0.4422209273383416
372,48139,0.6442417899530443
459,73808,0.34088650528322495
378,52851,0.8390503632090126
808,89577,0.5223094568051118
134,74588,0.6268811291923085
113,12800,0.5313431147093116
413,72012,0.6324016942587473
147,2360,0.7997912459105155
692,36744,0.3251811431055177
790,31895,0.43206244977876584
970,37061,0.7743850570041616
918,16579,0.8156127309515727
648,23530,0.7888135817409775
397,99196,0.27357434836065686
184,56914,0.8266092276071763
712,25574,0.5046041669816858
526,12854,0.46166518443606697
806,17955,0.2605005704397506
161,65651,0.4856057226775502
227,86555,0.5438924158272754
270,73266,0.5346662414921076
996,97570,0.5932940293137058
596,108614,0.6514436696670883
927,64146,0.3309758584452155
827,42475,0.750078639660576
147,100611,0.41527330050113875
140,39669,0.8405617353101803
678,51471,0.7824744942715226
183,115107,0.6170231394003297
354,88609,0.5683083156872369
38,26527,0.7054918817115409
789,83254,0.6286675548752682
178,39831,0.3809575887127844
450,26636,0.5246128067586929
61,51761,0.6020647576538615
72,75007,0.4711756119368361
621,17714,0.5394882268529783
538,108662,0.5034806184844777
279,57793,0.5251101241751902
475,73727,0.747418160846126
130,15867,0.5828545279500256
775,89141,0.4064301718632136
72,94094,0.475871389725005
483,117617,0.8476739711452169
237,28687,0.8889121231884131
206,3305,0.6624678845911486
815,94251,0.660185106299327
297,51636,0.5817598917312296
747,75366,0.483776646449534
717,108741,0.5029446028234291
373,103420,0.552104255615182
401,33443,0.6408368288362937
634,72314,0.461554412957467
909,112971,0.5124851602339281
309,79380,0.6648957997302379
747,53713,0.5673002954670253
651,61824,0.41426494988813645
279,86745,0.5333082847092964
173,68721,0.7040415274226394
583,100717,0.4295156400303083
929,94571,0.6922347093503022
883,119336,0.3572895857063375
869,45717,0.6187833912882102
51,36683,0.17782805392204992
392,39778,0.5411696685765693
888,55538,0.5533899873781437
604,99549,0.7535232062595033
813,13997,0.8130090072894794
820,22199,0.8078200855343151
685,113411,0.5090836933452855
13,102848,0.6921385498351568
416,11338,1.0
299,10142,1.0
697,57675,0.5688733998101875
751,41131,0.6367531616652472
634,24343,0.41819840866838576
130,43502,0.6851168179211286
399,65953,0.6133429601148593
727,79618,0.45785175196869143
476,19738,1.0
422,42525,0.7946096347013069
473,79156,0.37601803794934174
875,89141,0.6665581673357553
210,109627,0.5370148435868475
441,64319,0.6676561911432698
443,8519,0.3888564486917837
945,45994,0.5326326086321985
111,41588,0.5291036855301842
299,70444,0.37196516694660386
252,68468,0.5894649689901065
159,61513,0.6855263781293933
687,98490,0.5629573123918606
318,35511,0.7274515583079842
675,11790,0.48921012529051244
891,8870,0.6366245745863562
819,91634,0.6995577686528865
198,60975,0.4342140307813317
658,13261,0.3327808159230691
530,23604,0.7424951889860841
869,39298,0.5685441635599798
754,45745,0.43707054343759355
306,69335,0.5809742253995079
628,115867,0.5062278341217888
902,26840,0.6821649497685994
657,90530,0.6744021849439988
708,97929,0.32551632185342416
370,41864,0.5617673196396943
91,32696,0.3911700925281524
315,27894,0.47771025573551185
568,75613,0.14419281394219485
439,67509,0.796855261672451
372,29223,0.7035218572907481
914,41439,0.8363803065451102
11,115333,0.7474543009774676
347,12322,0.569760419636297
494,44268,0.6347295767444369
799,110845,0.5585534957199602
432,96401,0.4796966659564891
335,83567,0.45841192317811774
1000,117605,0.6602899887598884
314,40561,0.686776273272108
866,56766,0.38383051875653706
398,9569,0.7073659581381891
486,53732,0.5545955636370873
965,74566,0.7936668139841193
163,21130,0.8106335899945346
658,10437,0.5844906997579243
699,25070,0.6194405773365491
140,48998,0.6949286102418809
660,31725,0.5567340721529382
667,8582,0.4956172255512715
282,27456,0.44305466296010476
318,34789,0.3268855143565289
406,34116,0.5247414201388964
573,63840,0.7070244986555824
716,109063,0.3395974941551675
729,71001,0.8189460840992072
94,6849,0.42341953198401494
561,47536,0.5845198653285254
582,24096,0.8957361730621841
789,23287,0.5116176832710674
472,58491,0.3105072887253214
658,78380,0.5268622892314038
370,62941,0.5547813794354813
894,31225,0.35902877973534875
423,9503,0.6877054167110969
621,63442,0.35848914639257623
503,33525,0.5343818467026812
198,102168,0.7559957258132158
711,101426,0.5022043372828374
957,47907,0.7319576815538748
353,99488,0.5448751021093187
741,30206,0.5205746054912351
976,52874,0.602646308978169
157,16832,0.5316229972557568
830,13207,0.7105117959028432
834,69210,0.6370522812328682
172,55856,0.38600064375256704
762,116427,0.6341100414778978
72,9837,0.27718436395254276
235,104079,0.5635336811510495
313,87552,0.8103389802648345
726,59598,0.5904918882085654
399,82265,0.5955700381576253
685,66011,0.5955965225071639
842,36457,0.2523574520334614
708,89885,0.49608536105390344
308,4245,0.3292930354112994
716,803,0.7403614558911421
72,94934,0.7011028522510226
250,18160,0.7406778929382353
940,74194,0.17383204263055396
116,22010,0.858855461386624
834,68036,0.49993894000786077
189,26562,0.20318484127399405
160,75113,0.4095318570501253
674,116906,0.5361477105307625
269,113993,0.639146271021798
385,14753,0.4367461983500788
889,43797,0.3919374943442674
880,32225,1.0
320,33658,0.5110047589856853
329,95037,0.6162322814611535
270,79949,0.5565738369611438
871,21198,0.35124557802015455
682,63656,0.48214976485546146
171,24394,0.36483918104041335
121,10758,0.3455400720435414
778,82458,0.5508569334396108
742,115412,0.5881355604601407
231,92908,0.777994094313743
854,51729,0.5798424885004935
695,104964,0.8324406912222887
810,114996,0.5031470537800277
550,7034,0.29860649725787203
944,62267,0.4627987807782502
272,35837,0.6955146404400395
998,104862,0.36893064472616766
328,115386,0.5199854419610773
716,45195,0.8574069450630225
358,97947,0.6594972898918393
94,89635,0.31526463578048236
951,18117,0.9241606049434502
123,28764,0.461208755678849
939,7771,0.6638185422821098
329,13706,0.43974134810827026
17,43489,0.4232187218258491
532,109629,0.6372265955245268
162,53262,0.7933090553526018
560,34041,0.5862391446953935
672,73922,0.34800302154340657
664,75625,0.4778166654538155
578,52594,0.7143036394173589
569,31054,0.6293276715474815
185,34116,0.6056858461786286
39,105653,0.5628226778542672
970,37883,0.600942918638185
455,36,0.6389173694618148
766,88007,0.4824010051670994
406,33297,0.711480758194874
473,14686,0.5932444930120814
272,115188,0.6588453513850298
17,30311,0.8539169124124318
322,92330,0.6212346543950714
292,106421,0.389067594412024
308,35769,0.5551884142462141
212,6331,0.837544099952504
102,47682,0.581214732341304
552,92266,0.6267157423666755
494,6981,0.6591886859214776
599,32183,0.7006443066113893
280,110051,0.5648181447266846
191,28423,0.6512282708353431
554,73768,0.5130018561249804
237,87867,0.9441738846473432
333,60842,0.6791991576132791
351,11294,0.514595143191292
586,14248,0.5493693379367918
484,12284,0.3661768204562085
711,80655,0.29138914445627784
908,62607,0.6570161548143011
659,43897,0.6754654345848617
225,114663,0.5259264671829568
725,30673,0.5925379889819803
796,21657,0.5072099651197738
151,36509,0.3601205166078151
892,31388,0.8371987039682237
42,66050,0.5077153199493126
332,10035,0.52113202881279
349,86326,0.30856161417845074
669,103182,0.7490846349861174
566,7443,0.45602626143229663
107,44245,0.573530407444912
19,5390,0.4787361329099037
340,78955,0.7511314072292091
324,84497,0.4448791616790314
774,76224,0.4444162208952568
825,105672,0.8840645377487552
793,75050,0.8242948419332127
649,23725,0.5079309766531995
337,115347,0.6339386088508218
610,26924,0.26850887963721937
430,37273,0.5627026428910576
840,76057,0.3330387248670551
18,97998,0.26618003596740814
495,46950,0.22171356991391555
746,11688,0.38335020342180226
887,84164,0.36108700661875537
398,60591,0.2141230118752021
18,109170,0.5382329269214371
488,68960,0.8112632962614527
859,111605,0.9649541080405065
506,15939,0.7046702621413238
241,28772,0.6688553704683396
296,26492,0.8094194746695195
575,14247,0.6941861565309521
559,60247,0.6087433252687685
27,112818,0.37568931759123225
549,7771,0.3401730131520889
582,116223,0.5548254789247825
9,38134,0.6280647263996441
1,79489,0.5631305008126392
360,27727,0.7186645716675802
309,33032,0.5809389796766044
608,15316,0.48708254060365064
300,90158,0.45489902059697085
667,34339,0.5805130163512627
98,98437,0.4457212290638236
605,18845,0.9434615995822232
247,68453,0.6169954617866656
259,2533,0.6888011756956832
262,43547,0.7482516207684072
842,6667,0.8125193710629749
214,53065,0.0659637588758426
557,78789,0.6838824023701687
342,55495,0.4063633859490642
886,23935,0.3517370161889478
201,65063,0.7416351529263084
967,37759,1.0
884,114216,0.7791649763528586
308,87526,0.36612105339458145
749,88570,0.5126010302390015
3,16823,0.7109696779084557
531,6873,0.6288973220757489
653,21570,0.5082515132474296
147,49494,0.8393268374414283
502,70065,0.3591582847894629
473,37130,0.4520658117195707
166,73145,0.5886793265971765
464,97322,0.412837306667614
33,113496,0.4506002593794546
699,86563,0.3574085187681889
17,34323,0.7564722427542622
561,33803,0.5169597880819664
743,24676,0.40318369510388596
906,52212,0.37923194349914013
221,50486,0.1570420186291558
18,41359,0.5700398219533503
631,54693,0.7511707929598944
14,105601,0.4485843865950271
635,59592,0.6558941325159281
273,41811,0.49859658633739723
499,98080,0.5398086387033171
879,119710,0.6440752590068658
369,55737,0.4353689467786813
495,32696,0.30258981816029984
590,50550,0.8502074100748641
608,61019,0.760771004948181
871,11405,0.5010367611943206
602,22429,0.5106320844783455
657,15880,0.4874290651587273
275,95231,0.4483883222776185
108,111993,0.4342041453197848
984,49771,0.6409892689855522
946,43179,0.270544287105566
274,57897,0.6286811189004232
685,4707,0.5365436244684644
661,91482,0.5788752869917132
604,52698,0.7772103178792494
5,12951,0.7953726689541464
454,29821,0.3239109493455644
925,21701,0.6009804049177921
409,71517,0.4815218032044476
409,7738,0.3099060779934747
776,96400,0.5172937380833605
966,43863,0.750253923281548
887,80899,0.3359249265453571
717,93069,0.5321267300894409
450,59178,0.6223379265323535
844,88558,0.4833740525745346
673,3118,0.5678869489954158
755,33048,0.6430728733320762
923,52323,0.4068675490303063
993,14632,0.38838356815877917
175,46453,0.48268333782173645
101,23717,0.42193686043960354
282,118861,0.4937662657332528
561,118076,0.7931438450495328
27,94035,0.4306589263701325
776,2686,0.624875174407263
943,72089,0.5376429817557119
398,15886,0.42471150050154904
283,61524,0.790413133528323
255,66518,0.4926848634227686
791,17600,0.6206294077554234
259,6060,0.3613287001560309
975,5582,0.5969170668141327
748,92005,0.5853927440218617
456,31848,0.6640756496808936
495,32709,0.6206016678011991
516,75270,0.8457624068117479
271,73309,0.39979959891969175
524,45546,0.4747736370739103
536,119492,0.45801176236797836
507,55639,0.48848872903100016
968,11884,0.46355819821061195
167,17692,0.5943790099384879
201,117674,0.7057468160205379
110,26744,0.7873661954814416
752,21777,0.5402049221823814
275,84907,0.531327379714856
894,3916,0.5180189483090126
969,113510,0.6796895682698917
253,38933,0.6679779738609252
985,105850,0.3507041677089412
70,109457,0.44779779327524294
584,105672,0.6205386852412235
776,117217,0.2763772083343782
97,14043,0.7293727495604742
363,40811,0.6273233143431515
930,105231,0.6947472054571552
595,37470,0.33313726858441595
752,114574,0.7757083263416517
737,107109,0.7626919652352294
822,63163,0.4312878423652887
513,67759,0.7349515326123376
518,40846,0.41053221451094324
300,46726,0.5989205796574594
149,57724,0.48195905995345256
27,38477,0.3260051879634839
678,105854,0.7429342041357562
460,29455,0.4892927517982445
779,34292,0.5356474553262728
419,29499,0.33384876518521456
47,25218,0.3150440440162777
763,71699,0.33844728972801674
398,19528,0.5727408796947023
217,58734,0.48801718534404637
842,99104,0.8552595487656799
107,93953,0.44804160909619106
372,54383,0.5111603927652867
628,97473,0.8035626611163323
77,33951,0.7772264672057437
790,102968,0.9074674724735651
562,85827,0.5105986035911293
608,114028,0.6369410124608094
591,63778,0.3279796920281123
514,13952,0.8904271823402902
565,114189,0.7005661901256294
318,23191,0.7467413151192962
160,45195,0.4440701159069106
59,10745,0.543483382956721
396,8694,0.2851739089385862
552,22472,0.71100682385937
566,69951,0.5985502841416052
915,101380,0.5856995647038158
408,113584,0.3122534319257749
497,24711,0.6874125500143115
381,9457,0.9239807507901933
821,11790,1.0
95,66479,0.5930471967564946
972,73547,0.7689297817605706
201,97343,0.9674841411543208
747,70576,0.7747512149040082
944,57775,0.7069604216104909
944,69862,0.45641026457017475
630,64088,0.6098819204267812
894,88181,0.5114901105534636
684,33556,0.41187918919775235
425,50437,0.48245412625384543
231,118712,0.40893572703489023
839,66597,0.7732182224441336
446,65188,0.6512348554766992
860,102942,0.5703160027758057
636,35835,0.5649854143168241
422,16371,0.7320172452438006
342,66547,0.3307327098679299
20,71410,0.5213528939515931
304,62999,0.5340599105883529
271,91607,0.5294674425253728
639,28772,0.4347880819373716
74,75836,0.5776494696178293
259,81616,0.4420673618646679
460,36860,0.7562581818936974
136,34545,0.36419598377170403
327,106183,0.29965205508953285
588,71451,0.43648948097542595
690,98008,0.528639041516059
442,76973,0.4349294752579632
87,6317,0.6638575461265833
958,110167,0.45297798348589946
788,84995,0.6763436774582302
334,18740,0.5195760269984483
48,68675,0.5994840157851405
934,52103,0.6626738117814767
494,47855,0.6554312205286287
362,4198,0.3998561553903027
663,488,0.6596844498749382
259,99262,0.33233400115230116
502,118297,0.6908563747638529
50,65290,0.6675815870106622
374,42404,0.4556666607270926
186,87683,0.32886929099679796
36,15698,0.6453697554447307
363,54093,0.5219247482750248
886,40484,0.26031186559670527
721,89669,0.7837373147149646
237,3625,0.9139092364504745
567,16312,0.6468887749687268
564,20295,0.5093601735922278
934,86968,0.44606467168307173
454,17445,0.49635935407275433
255,71683,0.2732646503490267
875,19285,0.5725939010983373
514,94059,0.8305540405130661
201,4680,0.7556062417492962
504,45362,0.642117291937439
387,68283,0.3821342035185128
577,23629,0.48707659131174574
502,26556,0.6146788707307965
482,12952,0.7136242408357575
239,106845,0.45102078652581834
219,104390,0.6786124616400432
502,112748,0.5233284292383075
227,48659,0.4199252569861561
514,81918,0.8092569632542862
181,11857,0.719170242951875
311,88144,0.4404536356555896
250,93045,0.45816408520811136
229,82189,0.838469500111564
442,20563,0.4426997656363004
881,105319,0.5382615853294462
59,13261,0.5466600714549436
246,95115,0.648653798361763
901,64795,0.7950663811256328
873,96546,0.5429954214710505
683,18443,0.547920180427712
110,110215,0.4827583375986467
356,46375,0.5064655388133678
594,56940,0.7967493216106313
574,88754,0.25484530092435154
13,57931,0.4949177599258717
919,83387,0.538335347846233
371,31130,0.4150416718397766
911,6756,0.3532731239610757
448,109171,0.46618641107530545
362,113682,0.6358922548388984
14,117926,0.3319732673534256
1000,102282,0.5120755462659065
575,89288,0.4768050449324751
617,104410,0.7079014369882052
675,2736,0.5402307034695059
869,101670,0.35570321464549115
38,27262,0.49531345729487775
112,21437,0.7193249457099992
990,41699,0.5546380656980673
745,79696,0.7784579808830688
840,116667,0.38339222910774373
633,117972,0.4408440640631647
343,30634,0.4358706512853977
331,74613,0.7341237393207695
361,52460,0.4249552208206956
677,26104,0.6594823444547188
82,82731,0.9146431012455422
222,81713,0.8131663728015178
746,29498,0.4180963550532736
696,12973,0.7822721037383372
693,104027,0.509640146698276
872,72962,0.8911941111660863
188,40723,0.5711519448747792
26,33306,0.586609231580825
827,102106,0.5425248550757568
293,54923,0.4115478217489815
876,95877,0.3481453414119996
370,48707,0.5595687997699964
165,62378,0.705935669511707
183,21005,0.5284781993694888
397,44898,0.7414026786111046
507,98075,0.317327732437232
353,58668,0.26505586960332816
827,85145,0.7434096264971456
570,63067,0.44851774903117836
643,15867,0.935847023716403
378,94563,0.8161641040461355
469,78242,0.4486660835721793
616,70916,0.48663917732617856
550,107835,0.42395944156318455
679,27742,0.517638032496586
912,9637,0.8283270577495451
962,62074,0.31579734409295235
133,73479,0.583613748963249
754,58268,0.4806377370056937
991,32043,0.5432025856206754
775,17979,0.8039671733094279
926,109039,0.6463377810948817
7,76396,0.38042866473959325
584,15804,0.592216418278361
412,93444,0.7012433286973448
449,74391,0.6446717958687346
962,59125,0.8076623240496702
120,11335,0.5747435227173187
509,27782,0.5544667782905971
663,4468,0.5764286101129094
663,80756,0.4912584782731987
162,113032,0.843091765908465
630,50944,0.47624772814674377
90,91377,0.627586595907602
723,71015,0.541777024121692
795,108272,0.28397251313380656
511,53318,0.8122882784992437
314,54820,0.32030061256178544
30,68721,0.8714888525849388
984,56165,0.6068009226846404
153,36076,0.7384020323497841
634,30755,0.4220033823567487
440,93005,0.6405444743291019
587,30671,0.8081186241769122
19,22231,0.5810573309189103
658,82817,0.753977263577008
85,93342,0.709952826856019
279,26578,0.36263930134588385
538,610,0.7039762376894189
44,105837,0.3657008307419002
349,29763,0.8223509571538387
72,62292,0.6367184961157025
265,63682,0.7179036229659587
666,103734,0.8296182108894942
778,29947,0.5500588247233157
594,68244,0.3907511856478255
963,35101,0.619608748153231
713,44124,0.8225584735352299
525,58274,0.686841353934548
940,53487,0.8773683374586793
51,117317,0.7874131444204072
295,98341,0.7064759463463978
400,26684,0.7038219724110703
725,119537,0.4902769607455012
467,82641,0.6025085512695626
428,77850,0.60096007252201
602,26828,0.5672227991057183
776,89163,0.45300995847002545
966,22429,0.8151377350096151
3,28205,0.9423823346897072
447,89680,0.5917200365461698
799,79968,0.6404232957335213
726,37256,0.7481880068554888
148,579,0.5866293324926447
414,63257,0.6755219826778319
658,18309,0.4484871654601478
106,4231,0.5018663331757788
392,103440,0.7243371006856855
882,101069,0.48215497911966676
142,72433,0.800873696533858
791,26689,0.3992685653843916
46,6118,0.7825282766038207
185,35620,0.5603774711192039
228,58734,0.5115563953446413
343,55930,0.273527905773956
829,72755,0.5011586347661988
91,34015,0.5711328684967897
701,52543,0.5123056886503029
530,97512,0.5811998199444818
880,8372,0.7811678825231406
464,99882,0.5995525442887254
450,84212,0.41043028279044147
698,20139,0.4204917188874576
106,9457,0.4910183279308157
512,53064,0.5128323512719196
989,6195,0.8411365025303529
271,88209,0.7728093419833265
880,112950,0.9181225270204619
365,32058,0.377093222545808
940,49620,0.611463051049517
984,12671,0.3974251514154473
504,13036,0.6913554258169566
138,14828,0.863078655942784
5,99775,0.7285580293550055
501,57557,0.33437408187100603
621,18528,0.7782067600437784
410,113480,0.5963206192430691
328,47826,0.5369250968235798
364,93069,0.3317705013377449
350,55239,0.8402938137092163
863,100428,0.2883855666474727
626,15451,0.44744980650218047
896,21918,0.42470969857245133
353,28261,0.595507785579387
28,86431,0.8794276794228705
465,49683,0.6296829493429207
979,100011,0.6673873879661926
406,44319,0.6612942044126512
541,104713,0.602026669277706
956,110809,0.6989510175824031
217,105864,0.5212280108343158
988,107272,0.4531743223696193
121,84164,0.7885603102456485
363,85968,0.5657643051241369
968,105040,0.7662528649032322
604,33414,0.6833588076262157
134,63792,0.4000542798307226
752,103540,0.6682237107595174
950,16606,0.33990660064611145
347,62380,0.5676928243185203
105,63365,0.30599728668154225
576,87870,0.8348519267420927
45,65314,0.6496063758714113
123,84730,0.6157121527180814
727,12759,0.6551496451172251
171,84187,0.7167481279422027
329,96371,0.6830276875357119
83,83349,0.7100523818441565
977,27335,0.7732744434628075
567,95804,0.6358942829873787
351,5121,0.5185225420628202
562,60814,0.42463577559345744
195,97936,0.6098975526643816
274,27264,0.44499496318228193
546,119017,0.3429859651850017
750,79380,0.5730855813801142
677,83778,0.7834538856116814
402,39467,0.5397435301396428
770,1003,0.32857199801664116
853,15975,0.6240443714239322
605,118171,0.43006299347775345
214,47216,0.6084768916014572
597,50992,0.5880869114376549
797,95182,0.3742093788767883
863,1550,0.6113606368320482
376,35207,0.6999938076605586
726,68818,0.47924909341684996
962,306,0.7056767900492339
77,57165,0.7698405031820784
254,25858,0.4753144831492514
620,93814,0.32661343267844434
863,97959,0.4356092509829895
868,71589,0.4132479070616114
385,90932,0.5608042747425411
227,73946,0.45855107973098097
352,61852,0.6479004714775346
139,18137,0.5804076984063525
93,51439,0.725677670888042
161,35603,0.5127047937948569
203,63122,0.5086015864324033
34,82409,0.4213699882961556
819,110506,0.4555448630991915
198,104996,0.5603401165075556
322,11187,0.7032157731606824
382,52245,0.5374089886892565
248,109893,0.502056352920646
548,83841,0.39883119309956483
213,53895,0.44262164941767546
169,57811,0.4280778058151783
217,105439,0.5680433426154848
482,80349,0.5491197934145006
852,68309,0.6530182359010722
619,114393,0.7336917058336353
529,95497,0.6219347666245542
900,15295,0.8080481439440154
947,54559,0.8073844210821354
947,65385,0.668892303825905
586,34424,0.6019272920104036
142,26547,0.6058167796574133
895,66023,0.5678202894617482
56,36701,0.6155738935575755
305,108039,0.5482884066474963
412,10631,0.4373632343510142
194,90304,0.37598738130781484
316,94856,0.5454233956543807
217,117759,0.3839946365234711
912,79138,0.645380988655125
137,85023,0.6511023610797503
347,69321,0.6881161522270415
55,104303,0.49402497147713753
470,61144,0.8083315682613906
921,71661,0.4093184661714605
864,59055,0.7399684478461731
300,3560,0.6026025225253905
143,81996,0.6480113608811074
932,2195,0.584859396731186
78,101779,0.7863896565930347
164,96367,0.46073627827076613
648,95991,0.25901011076541824
385,96928,0.527675186243557
47,86918,0.5216049403478463
805,27919,0.7765235443642876
777,45699,0.647243323638551
507,80580,0.4331132043947846
392,27408,0.6830793643942333
590,23968,0.5949832761954762
847,94158,0.42665720135013474
150,94956,0.9485844254262937
226,3173,0.9482596468733892
152,33332,0.31543635340811094
805,89333,0.46022788477706056
353,21757,0.6895386807313125
471,118162,0.8070682902563698
940,25856,0.788866493495829
254,63803,0.7179428545108287
57,17681,0.5220063834928349
230,37422,0.5641847842408397
579,102767,0.5232167247192591
171,75402,0.27890694110777237
944,86782,0.5438452508272308
924,95530,0.7532687739622793
880,47808,0.8839794477392439
253,30093,0.6617208619530507
72,33202,0.6430243369792136
252,64154,0.9233808905694992
623,20396,0.4997359446510249
423,15885,0.6514245066028733
622,29912,0.6523611925040739
864,14068,0.5683929811400786
436,28698,0.6885168610947904
296,94318,0.3506954566790762
624,45402,0.6027031881232093
494,2372,0.5959963515635293
13,99639,0.252289882457965
172,87016,0.7750617905222191
187,31854,0.4587775630519356
413,82009,0.5036782465048529
54,7716,0.5448140430189411
524,75797,0.47009007489773225
37,53585,0.32272972993393545
987,63692,0.5564634408893464
91,95593,0.7106598588555489
55,27603,0.6470817250848321
571,79289,0.7055897496287912
810,72328,0.3566863281752023
723,90381,0.5559401773515108
76,3952,0.36442660527912174
394,52594,0.4070240859592301
724,66343,0.6345132057396646
995,112636,0.47341245791216424
255,115327,0.6216537218435746
292,2878,0.5187086709011753
508,54234,0.6181212181530059
17,66753,0.6485276292946517
